timestamp,fivegs_smffunction_sm_n4sessionreportsucc_value,fivegs_pcffunction_pa_sessionnbr_value,fivegs_pcffunction_pa_policysmassosucc_value,fivegs_smffunction_sm_pdusessioncreationreq_value,fivegs_smffunction_sm_qos_flow_nbr_value,log_type,application,current_uc
2025-04-30 16:33:28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:33:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:33:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:33:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:33:32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:33:33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:33:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:33:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:33:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:33:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:33:38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:33:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:33:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:33:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:33:42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:33:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:33:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:33:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:33:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:33:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:33:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:33:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:33:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:33:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:33:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:33:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:33:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:33:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:33:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:33:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:33:58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:33:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:34:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:34:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:34:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:34:03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:34:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:34:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:34:06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:34:07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:34:08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:34:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:34:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:34:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:34:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:34:13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:34:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:34:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:34:16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:34:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:34:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:34:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:34:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:34:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:34:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:34:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:34:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:34:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:34:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-30 16:34:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
