timestamp,fivegs_smffunction_sm_n4sessionreportsucc_value,fivegs_pcffunction_pa_sessionnbr_value,fivegs_pcffunction_pa_policysmassosucc_value,fivegs_smffunction_sm_pdusessioncreationreq_value,fivegs_smffunction_sm_qos_flow_nbr_value,log_type,application,current_uc
2025-04-30 23:34:10,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:34:11,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:34:12,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:34:13,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:34:14,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:34:15,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:34:16,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:34:17,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:34:18,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:34:19,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:34:20,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:34:21,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:34:22,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:34:23,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:34:24,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:34:25,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:34:26,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:34:27,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:34:28,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:34:29,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:34:30,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:34:31,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:34:32,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:34:33,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:34:34,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:34:35,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:34:36,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:34:37,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:34:38,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:34:39,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:34:40,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:34:41,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:34:42,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:34:43,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:34:44,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:34:45,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:34:46,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:34:47,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:34:48,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:34:49,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:34:50,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:34:51,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:34:52,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:34:53,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:34:54,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:34:55,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:34:56,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:34:57,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:34:58,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:34:59,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:35:00,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:35:01,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:35:02,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:35:03,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:35:04,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:35:05,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:35:06,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:35:07,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:35:08,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
2025-04-30 23:35:09,0.0,0.0,24.0,24.0,24.0,0.0,0.0,2
