timestamp,fivegs_smffunction_sm_n4sessionreportsucc_value,fivegs_pcffunction_pa_sessionnbr_value,fivegs_pcffunction_pa_policysmassosucc_value,fivegs_smffunction_sm_pdusessioncreationreq_value,fivegs_smffunction_sm_qos_flow_nbr_value,log_type,application,current_uc
2025-05-03 14:12:40,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:12:41,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:12:42,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:12:43,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:12:44,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:12:45,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:12:46,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:12:47,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:12:48,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:12:49,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:12:50,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:12:51,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:12:52,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:12:53,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:12:54,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:12:55,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:12:56,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:12:57,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:12:58,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:12:59,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:13:00,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:13:01,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:13:02,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:13:03,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:13:04,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:13:05,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:13:06,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:13:07,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:13:08,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:13:09,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:13:10,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:13:11,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:13:12,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:13:13,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:13:14,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:13:15,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:13:16,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:13:17,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:13:18,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:13:19,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:13:20,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:13:21,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:13:22,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:13:23,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:13:24,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:13:25,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:13:26,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:13:27,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:13:28,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:13:29,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:13:30,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:13:31,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:13:32,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:13:33,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:13:34,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:13:35,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:13:36,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:13:37,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:13:38,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
2025-05-03 14:13:39,0.0,4.0,66.0,66.0,66.0,0.0,0.0,5
