timestamp,fivegs_smffunction_sm_n4sessionreportsucc_value,fivegs_pcffunction_pa_sessionnbr_value,fivegs_pcffunction_pa_policysmassosucc_value,fivegs_smffunction_sm_pdusessioncreationreq_value,fivegs_smffunction_sm_qos_flow_nbr_value,log_type,application,current_uc
2025-04-25 08:41:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:41:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:42:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:42:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
