timestamp,fivegs_smffunction_sm_n4sessionreportsucc_value,fivegs_pcffunction_pa_sessionnbr_value,fivegs_pcffunction_pa_policysmassosucc_value,fivegs_smffunction_sm_pdusessioncreationreq_value,fivegs_smffunction_sm_qos_flow_nbr_value,log_type,application,current_uc
2025-04-25 08:29:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:29:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:29:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:29:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:29:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:29:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:29:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:29:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:29:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:29:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:29:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:29:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:29:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:29:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:29:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:29:58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:29:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:30:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:30:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:30:03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:30:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:30:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:30:06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:30:07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:30:08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:30:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:30:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:30:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:30:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:30:13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:30:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:30:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:30:16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:30:17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:30:18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:30:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:30:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:30:21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:30:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:30:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:30:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:30:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:30:26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:30:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:30:28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:30:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:30:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:30:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:30:38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:30:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:30:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:30:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:30:42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:30:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:30:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:30:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:30:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:30:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-25 08:30:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
